DATE,NAME,WATER_INJECTION,ZONE,SUBZONE,SECTOR,WELL_TYPE
01/05/2021,BG-1353-1_I,248.1878,WARA,MW,6,Injector
01/06/2021,BG-1353-1_I,211.86095,WARA,MW,6,Injector
01/07/2021,BG-1353-1_I,64.82804999999999,WARA,MW,6,Injector
01/08/2021,BG-1353-1_I,11.916099999999998,WARA,MW,6,Injector
01/09/2021,BG-1353-1_I,0.0,WARA,MW,6,Injector
01/10/2021,BG-1353-1_I,2375.11015,WARA,MW,6,Injector
01/11/2021,BG-1353-1_I,2846.7096,WARA,MW,6,Injector
01/12/2021,BG-1353-1_I,138.11104999999998,WARA,MW,6,Injector
01/01/2022,BG-1353-1_I,0.0,WARA,MW,6,Injector
01/02/2022,BG-1353-1_I,580.4379,WARA,MW,6,Injector
01/03/2022,BG-1353-1_I,0.0,WARA,MW,6,Injector
01/04/2022,BG-1353-1_I,0.0,WARA,MW,6,Injector
01/05/2022,BG-1353-1_I,2897.40885,WARA,MW,6,Injector
01/06/2022,BG-1353-1_I,3541.91355,WARA,MW,6,Injector
01/07/2022,BG-1353-1_I,3347.05385,WARA,MW,6,Injector
01/08/2022,BG-1353-1_I,4621.163049999999,WARA,MW,6,Injector
01/09/2022,BG-1353-1_I,2698.69215,WARA,MW,6,Injector
01/10/2022,BG-1353-1_I,347.4345,WARA,MW,6,Injector
01/11/2022,BG-1353-1_I,120.7647,WARA,MW,6,Injector
01/12/2022,BG-1353-1_I,619.9315499999999,WARA,MW,6,Injector
01/01/2023,BG-1353-1_I,1144.4531,WARA,MW,6,Injector
01/02/2023,BG-1353-1_I,2559.79955,WARA,MW,6,Injector
01/03/2023,BG-1353-1_I,1052.5144,WARA,MW,6,Injector
01/04/2023,BG-1353-1_I,290.13775,WARA,MW,6,Injector
01/05/2023,BG-1353-1_I,1476.9163499999993,WARA,MW,6,Injector
01/06/2023,BG-1353-1_I,265.7676,WARA,MW,6,Injector
01/07/2023,BG-1353-1_I,0.0,WARA,MW,6,Injector
01/08/2023,BG-1353-1_I,2099.8117,WARA,MW,6,Injector
01/09/2023,BG-1353-1_I,1571.7376499999998,WARA,MW,6,Injector
01/10/2023,BG-1353-1_I,813.8371499999997,WARA,MW,6,Injector
01/11/2023,BG-1353-1_I,1280.3413,WARA,MW,6,Injector
01/12/2023,BG-1353-1_I,1352.4976499999998,WARA,MW,6,Injector
01/01/2024,BG-1353-1_I,1412.4334,WARA,MW,6,Injector
01/02/2024,BG-1353-1_I,1676.4552,WARA,MW,6,Injector
01/03/2024,BG-1353-1_I,1921.77055,WARA,MW,6,Injector
01/04/2024,BG-1353-1_I,2042.14955,WARA,MW,6,Injector
01/05/2024,BG-1353-1_I,2026.9753,WARA,MW,6,Injector
01/06/2024,BG-1353-1_I,2027.00575,WARA,MW,6,Injector
01/07/2024,BG-1353-1_I,1628.0194,WARA,MW,6,Injector
01/08/2024,BG-1353-1_I,1906.8399,WARA,MW,6,Injector
01/09/2024,BG-1353-1_I,2151.8203,WARA,MW,6,Injector
01/10/2024,BG-1353-1_I,2130.57635,WARA,MW,6,Injector
01/05/2018,BG-1354-1_I,0.0,WARA,LW,6,Injector
01/06/2018,BG-1354-1_I,0.0,WARA,LW,6,Injector
01/07/2018,BG-1354-1_I,0.0,WARA,LW,6,Injector
01/08/2018,BG-1354-1_I,0.0,WARA,LW,6,Injector
01/09/2018,BG-1354-1_I,0.0,WARA,LW,6,Injector
01/10/2018,BG-1354-1_I,0.0,WARA,LW,6,Injector
01/11/2018,BG-1354-1_I,0.0,WARA,LW,6,Injector
01/12/2018,BG-1354-1_I,0.0,WARA,LW,6,Injector
01/01/2019,BG-1354-1_I,0.0,WARA,LW,6,Injector
01/02/2019,BG-1354-1_I,0.0,WARA,LW,6,Injector
01/03/2019,BG-1354-1_I,0.0,WARA,LW,6,Injector
01/04/2019,BG-1354-1_I,0.0,WARA,LW,6,Injector
01/05/2019,BG-1354-1_I,0.0,WARA,LW,6,Injector
01/06/2019,BG-1354-1_I,0.0,WARA,LW,6,Injector
01/07/2019,BG-1354-1_I,0.0,WARA,LW,6,Injector
01/08/2019,BG-1354-1_I,0.0,WARA,LW,6,Injector
01/09/2019,BG-1354-1_I,0.0,WARA,LW,6,Injector
01/10/2019,BG-1354-1_I,0.0,WARA,LW,6,Injector
01/11/2019,BG-1354-1_I,356.39694999999995,WARA,LW,6,Injector
01/12/2019,BG-1354-1_I,981.3426,WARA,LW,6,Injector
01/01/2020,BG-1354-1_I,0.0,WARA,LW,6,Injector
01/02/2020,BG-1354-1_I,103.8751,WARA,LW,6,Injector
01/03/2020,BG-1354-1_I,19.0211,WARA,LW,6,Injector
01/04/2020,BG-1354-1_I,0.0203,WARA,LW,6,Injector
01/05/2020,BG-1354-1_I,700.5935999999998,WARA,LW,6,Injector
01/06/2020,BG-1354-1_I,1936.36625,WARA,LW,6,Injector
01/07/2020,BG-1354-1_I,968.52315,WARA,LW,6,Injector
01/08/2020,BG-1354-1_I,948.9641,WARA,LW,6,Injector
01/09/2020,BG-1354-1_I,352.1441,WARA,LW,6,Injector
01/10/2020,BG-1354-1_I,1951.87545,WARA,LW,6,Injector
01/11/2020,BG-1354-1_I,3059.5551,WARA,LW,6,Injector
01/12/2020,BG-1354-1_I,2851.5613,WARA,LW,6,Injector
01/01/2021,BG-1354-1_I,2681.64015,WARA,LW,6,Injector
01/02/2021,BG-1354-1_I,1901.75475,WARA,LW,6,Injector
01/03/2021,BG-1354-1_I,1520.03355,WARA,LW,6,Injector
01/04/2021,BG-1354-1_I,1502.7988499999994,WARA,LW,6,Injector
01/05/2021,BG-1354-1_I,972.42075,WARA,LW,6,Injector
01/06/2021,BG-1354-1_I,1254.1746,WARA,LW,6,Injector
01/07/2021,BG-1354-1_I,1574.5694999999996,WARA,LW,6,Injector
01/08/2021,BG-1354-1_I,1286.4820499999996,WARA,LW,6,Injector
01/09/2021,BG-1354-1_I,1261.1070499999996,WARA,LW,6,Injector
01/10/2021,BG-1354-1_I,2492.6065499999995,WARA,LW,6,Injector
01/11/2021,BG-1354-1_I,2776.1671,WARA,LW,6,Injector
01/12/2021,BG-1354-1_I,1620.62005,WARA,LW,6,Injector
01/01/2022,BG-1354-1_I,1636.4844999999998,WARA,LW,6,Injector
01/02/2022,BG-1354-1_I,1614.9563499999997,WARA,LW,6,Injector
01/03/2022,BG-1354-1_I,1585.64315,WARA,LW,6,Injector
01/04/2022,BG-1354-1_I,643.7434499999998,WARA,LW,6,Injector
01/05/2022,BG-1354-1_I,1238.909,WARA,LW,6,Injector
01/06/2022,BG-1354-1_I,1249.5157499999998,WARA,LW,6,Injector
01/07/2022,BG-1354-1_I,2018.78425,WARA,LW,6,Injector
01/08/2022,BG-1354-1_I,2164.6296,WARA,LW,6,Injector
01/09/2022,BG-1354-1_I,1055.5797,WARA,LW,6,Injector
01/10/2022,BG-1354-1_I,2482.6697,WARA,LW,6,Injector
01/11/2022,BG-1354-1_I,1402.23265,WARA,LW,6,Injector
01/12/2022,BG-1354-1_I,458.50595,WARA,LW,6,Injector
01/01/2023,BG-1354-1_I,1590.77905,WARA,LW,6,Injector
01/02/2023,BG-1354-1_I,1959.85335,WARA,LW,6,Injector
01/03/2023,BG-1354-1_I,3048.6336999999994,WARA,LW,6,Injector
01/04/2023,BG-1354-1_I,580.0927999999999,WARA,LW,6,Injector
01/05/2023,BG-1354-1_I,2451.84415,WARA,LW,6,Injector
01/06/2023,BG-1354-1_I,426.71615,WARA,LW,6,Injector
01/07/2023,BG-1354-1_I,0.0,WARA,LW,6,Injector
01/08/2023,BG-1354-1_I,1911.6307,WARA,LW,6,Injector
01/09/2023,BG-1354-1_I,1698.89685,WARA,LW,6,Injector
01/10/2023,BG-1354-1_I,970.79675,WARA,LW,6,Injector
01/11/2023,BG-1354-1_I,1322.5957499999995,WARA,LW,6,Injector
01/12/2023,BG-1354-1_I,1459.60045,WARA,LW,6,Injector
01/01/2024,BG-1354-1_I,1478.9767999999997,WARA,LW,6,Injector
01/02/2024,BG-1354-1_I,1716.2838,WARA,LW,6,Injector
01/03/2024,BG-1354-1_I,1726.7788999999998,WARA,LW,6,Injector
01/04/2024,BG-1354-1_I,1839.21045,WARA,LW,6,Injector
01/05/2024,BG-1354-1_I,1818.9612,WARA,LW,6,Injector
01/06/2024,BG-1354-1_I,1868.11765,WARA,LW,6,Injector
01/07/2024,BG-1354-1_I,1876.7959,WARA,LW,6,Injector
01/08/2024,BG-1354-1_I,1834.511,WARA,LW,6,Injector
01/09/2024,BG-1354-1_I,1823.35615,WARA,LW,6,Injector
01/10/2024,BG-1354-1_I,1843.73735,WARA,LW,6,Injector
01/05/2018,BG-1354-1_I,0.0,WARA,MW,6,Injector
01/06/2018,BG-1354-1_I,0.0,WARA,MW,6,Injector
01/07/2018,BG-1354-1_I,0.0,WARA,MW,6,Injector
01/08/2018,BG-1354-1_I,0.0,WARA,MW,6,Injector
01/09/2018,BG-1354-1_I,0.0,WARA,MW,6,Injector
01/10/2018,BG-1354-1_I,0.0,WARA,MW,6,Injector
01/11/2018,BG-1354-1_I,0.0,WARA,MW,6,Injector
01/12/2018,BG-1354-1_I,0.0,WARA,MW,6,Injector
01/01/2019,BG-1354-1_I,0.0,WARA,MW,6,Injector
01/02/2019,BG-1354-1_I,0.0,WARA,MW,6,Injector
01/03/2019,BG-1354-1_I,0.0,WARA,MW,6,Injector
01/04/2019,BG-1354-1_I,0.0,WARA,MW,6,Injector
01/05/2019,BG-1354-1_I,0.0,WARA,MW,6,Injector
01/06/2019,BG-1354-1_I,0.0,WARA,MW,6,Injector
01/07/2019,BG-1354-1_I,0.0,WARA,MW,6,Injector
01/08/2019,BG-1354-1_I,0.0,WARA,MW,6,Injector
01/09/2019,BG-1354-1_I,0.0,WARA,MW,6,Injector
01/10/2019,BG-1354-1_I,0.0,WARA,MW,6,Injector
01/11/2019,BG-1354-1_I,131.48309999999998,WARA,MW,6,Injector
01/12/2019,BG-1354-1_I,362.0302,WARA,MW,6,Injector
01/01/2020,BG-1354-1_I,0.0,WARA,MW,6,Injector
01/02/2020,BG-1354-1_I,38.31625,WARA,MW,6,Injector
01/03/2020,BG-1354-1_I,7.013649999999998,WARA,MW,6,Injector
01/04/2020,BG-1354-1_I,0.01015,WARA,MW,6,Injector
01/05/2020,BG-1354-1_I,258.44945,WARA,MW,6,Injector
01/06/2020,BG-1354-1_I,714.3468499999999,WARA,MW,6,Injector
01/07/2020,BG-1354-1_I,357.30029999999994,WARA,MW,6,Injector
01/08/2020,BG-1354-1_I,350.08365,WARA,MW,6,Injector
01/09/2020,BG-1354-1_I,129.90984999999998,WARA,MW,6,Injector
01/10/2020,BG-1354-1_I,720.0612999999997,WARA,MW,6,Injector
01/11/2020,BG-1354-1_I,1128.7003,WARA,MW,6,Injector
01/12/2020,BG-1354-1_I,1051.9663,WARA,MW,6,Injector
01/01/2021,BG-1354-1_I,989.2799,WARA,MW,6,Injector
01/02/2021,BG-1354-1_I,701.5781499999998,WARA,MW,6,Injector
01/03/2021,BG-1354-1_I,560.7570499999998,WARA,MW,6,Injector
01/04/2021,BG-1354-1_I,554.40315,WARA,MW,6,Injector
01/05/2021,BG-1354-1_I,358.73145,WARA,MW,6,Injector
01/06/2021,BG-1354-1_I,462.6775999999999,WARA,MW,6,Injector
01/07/2021,BG-1354-1_I,612.3291999999999,WARA,MW,6,Injector
01/08/2021,BG-1354-1_I,500.2935,WARA,MW,6,Injector
01/09/2021,BG-1354-1_I,490.4277,WARA,MW,6,Injector
01/10/2021,BG-1354-1_I,969.3452999999996,WARA,MW,6,Injector
01/11/2021,BG-1354-1_I,1079.6149,WARA,MW,6,Injector
01/12/2021,BG-1354-1_I,630.2439499999998,WARA,MW,6,Injector
01/01/2022,BG-1354-1_I,636.405,WARA,MW,6,Injector
01/02/2022,BG-1354-1_I,628.0414,WARA,MW,6,Injector
01/03/2022,BG-1354-1_I,616.6429499999998,WARA,MW,6,Injector
01/04/2022,BG-1354-1_I,250.34975,WARA,MW,6,Injector
01/05/2022,BG-1354-1_I,481.8002,WARA,MW,6,Injector
01/06/2022,BG-1354-1_I,485.9211,WARA,MW,6,Injector
01/07/2022,BG-1354-1_I,785.0822,WARA,MW,6,Injector
01/08/2022,BG-1354-1_I,841.8004,WARA,MW,6,Injector
01/09/2022,BG-1354-1_I,410.50659999999993,WARA,MW,6,Injector
01/10/2022,BG-1354-1_I,965.47815,WARA,MW,6,Injector
01/11/2022,BG-1354-1_I,545.3087499999998,WARA,MW,6,Injector
01/12/2022,BG-1354-1_I,178.30504999999997,WARA,MW,6,Injector
01/01/2023,BG-1354-1_I,618.63235,WARA,MW,6,Injector
01/02/2023,BG-1354-1_I,762.1634999999999,WARA,MW,6,Injector
01/03/2023,BG-1354-1_I,1185.5809,WARA,MW,6,Injector
01/04/2023,BG-1354-1_I,225.5939,WARA,MW,6,Injector
01/05/2023,BG-1354-1_I,953.5011499999996,WARA,MW,6,Injector
01/06/2023,BG-1354-1_I,165.94235,WARA,MW,6,Injector
01/07/2023,BG-1354-1_I,0.0,WARA,MW,6,Injector
01/08/2023,BG-1354-1_I,743.4164499999997,WARA,MW,6,Injector
01/09/2023,BG-1354-1_I,660.6837999999998,WARA,MW,6,Injector
01/10/2023,BG-1354-1_I,377.52924999999993,WARA,MW,6,Injector
01/11/2023,BG-1354-1_I,514.3411,WARA,MW,6,Injector
01/12/2023,BG-1354-1_I,567.6184499999998,WARA,MW,6,Injector
01/01/2024,BG-1354-1_I,575.1598999999999,WARA,MW,6,Injector
01/02/2024,BG-1354-1_I,667.4436999999998,WARA,MW,6,Injector
01/03/2024,BG-1354-1_I,671.5239999999999,WARA,MW,6,Injector
01/04/2024,BG-1354-1_I,715.2501999999997,WARA,MW,6,Injector
01/05/2024,BG-1354-1_I,707.3737999999997,WARA,MW,6,Injector
01/06/2024,BG-1354-1_I,726.4862499999998,WARA,MW,6,Injector
01/07/2024,BG-1354-1_I,729.8661999999998,WARA,MW,6,Injector
01/08/2024,BG-1354-1_I,713.4232,WARA,MW,6,Injector
01/09/2024,BG-1354-1_I,709.079,WARA,MW,6,Injector
01/10/2024,BG-1354-1_I,717.0061499999998,WARA,MW,6,Injector
01/08/2018,BG-1358-1_I,0.0,WARA,LW,6,Injector
01/09/2018,BG-1358-1_I,0.0,WARA,LW,6,Injector
01/10/2018,BG-1358-1_I,0.0,WARA,LW,6,Injector
01/11/2018,BG-1358-1_I,0.0,WARA,LW,6,Injector
01/12/2018,BG-1358-1_I,0.0,WARA,LW,6,Injector
01/01/2019,BG-1358-1_I,0.0,WARA,LW,6,Injector
01/02/2019,BG-1358-1_I,0.0,WARA,LW,6,Injector
01/03/2019,BG-1358-1_I,0.0,WARA,LW,6,Injector
01/04/2019,BG-1358-1_I,0.0,WARA,LW,6,Injector
01/05/2019,BG-1358-1_I,0.0,WARA,LW,6,Injector
01/06/2019,BG-1358-1_I,0.0,WARA,LW,6,Injector
01/07/2019,BG-1358-1_I,0.0,WARA,LW,6,Injector
01/08/2019,BG-1358-1_I,0.0,WARA,LW,6,Injector
01/09/2019,BG-1358-1_I,0.0,WARA,LW,6,Injector
01/10/2019,BG-1358-1_I,0.0,WARA,LW,6,Injector
01/11/2019,BG-1358-1_I,1222.3137499999998,WARA,LW,6,Injector
01/12/2019,BG-1358-1_I,3710.56595,WARA,LW,6,Injector
01/01/2020,BG-1358-1_I,3496.0863,WARA,LW,6,Injector
01/02/2020,BG-1358-1_I,1966.664,WARA,LW,6,Injector
01/03/2020,BG-1358-1_I,3101.3223499999995,WARA,LW,6,Injector
01/04/2020,BG-1358-1_I,3488.6361999999995,WARA,LW,6,Injector
01/05/2020,BG-1358-1_I,3911.2822,WARA,LW,6,Injector
01/06/2020,BG-1358-1_I,3992.3604,WARA,LW,6,Injector
01/07/2020,BG-1358-1_I,3197.6966,WARA,LW,6,Injector
01/08/2020,BG-1358-1_I,1077.98075,WARA,LW,6,Injector
01/09/2020,BG-1358-1_I,4020.7804,WARA,LW,6,Injector
01/10/2020,BG-1358-1_I,5269.9003,WARA,LW,6,Injector
01/11/2020,BG-1358-1_I,5010.994099999999,WARA,LW,6,Injector
01/12/2020,BG-1358-1_I,4213.5695,WARA,LW,6,Injector
01/01/2021,BG-1358-1_I,4938.6855,WARA,LW,6,Injector
01/02/2021,BG-1358-1_I,4029.43835,WARA,LW,6,Injector
01/03/2021,BG-1358-1_I,2345.0154,WARA,LW,6,Injector
01/04/2021,BG-1358-1_I,0.0,WARA,LW,6,Injector
01/05/2021,BG-1358-1_I,605.1632999999998,WARA,LW,6,Injector
01/06/2021,BG-1358-1_I,2450.72765,WARA,LW,6,Injector
01/07/2021,BG-1358-1_I,605.2546499999999,WARA,LW,6,Injector
01/08/2021,BG-1358-1_I,696.01595,WARA,LW,6,Injector
01/09/2021,BG-1358-1_I,550.70855,WARA,LW,6,Injector
01/10/2021,BG-1358-1_I,999.5111,WARA,LW,6,Injector
01/11/2021,BG-1358-1_I,1212.89455,WARA,LW,6,Injector
01/12/2021,BG-1358-1_I,588.22295,WARA,LW,6,Injector
01/01/2022,BG-1358-1_I,588.56805,WARA,LW,6,Injector
01/02/2022,BG-1358-1_I,749.7297499999999,WARA,LW,6,Injector
01/03/2022,BG-1358-1_I,897.4630000000001,WARA,LW,6,Injector
01/04/2022,BG-1358-1_I,404.9038,WARA,LW,6,Injector
01/05/2022,BG-1358-1_I,471.72125,WARA,LW,6,Injector
01/06/2022,BG-1358-1_I,457.26765,WARA,LW,6,Injector
01/07/2022,BG-1358-1_I,0.0,WARA,LW,6,Injector
01/08/2022,BG-1358-1_I,0.0,WARA,LW,6,Injector
01/09/2022,BG-1358-1_I,31.33305,WARA,LW,6,Injector
01/10/2022,BG-1358-1_I,546.1918,WARA,LW,6,Injector
01/11/2022,BG-1358-1_I,400.8032,WARA,LW,6,Injector
01/12/2022,BG-1358-1_I,452.98435,WARA,LW,6,Injector
01/01/2023,BG-1358-1_I,566.09595,WARA,LW,6,Injector
01/02/2023,BG-1358-1_I,646.38245,WARA,LW,6,Injector
01/03/2023,BG-1358-1_I,627.1380499999998,WARA,LW,6,Injector
01/04/2023,BG-1358-1_I,167.86069999999995,WARA,LW,6,Injector
01/05/2023,BG-1358-1_I,907.37955,WARA,LW,6,Injector
01/06/2023,BG-1358-1_I,889.6069,WARA,LW,6,Injector
01/07/2023,BG-1358-1_I,514.83845,WARA,LW,6,Injector
01/08/2023,BG-1358-1_I,472.81745,WARA,LW,6,Injector
01/09/2023,BG-1358-1_I,387.82135,WARA,LW,6,Injector
01/10/2023,BG-1358-1_I,183.60335,WARA,LW,6,Injector
01/11/2023,BG-1358-1_I,346.81535,WARA,LW,6,Injector
01/12/2023,BG-1358-1_I,388.44049999999993,WARA,LW,6,Injector
01/01/2024,BG-1358-1_I,386.62365,WARA,LW,6,Injector
01/02/2024,BG-1358-1_I,390.01375,WARA,LW,6,Injector
01/03/2024,BG-1358-1_I,370.03854999999993,WARA,LW,6,Injector
01/04/2024,BG-1358-1_I,393.75909999999993,WARA,LW,6,Injector
01/05/2024,BG-1358-1_I,391.10995,WARA,LW,6,Injector
01/06/2024,BG-1358-1_I,407.87775,WARA,LW,6,Injector
01/07/2024,BG-1358-1_I,391.57685,WARA,LW,6,Injector
01/08/2024,BG-1358-1_I,359.64494999999994,WARA,LW,6,Injector
01/09/2024,BG-1358-1_I,358.4777,WARA,LW,6,Injector
01/10/2024,BG-1358-1_I,351.06819999999993,WARA,LW,6,Injector
01/08/2018,BG-1358-1_I,0.0,WARA,MW,6,Injector
01/09/2018,BG-1358-1_I,0.0,WARA,MW,6,Injector
01/10/2018,BG-1358-1_I,0.0,WARA,MW,6,Injector
01/11/2018,BG-1358-1_I,0.0,WARA,MW,6,Injector
01/12/2018,BG-1358-1_I,0.0,WARA,MW,6,Injector
01/01/2019,BG-1358-1_I,0.0,WARA,MW,6,Injector
01/02/2019,BG-1358-1_I,0.0,WARA,MW,6,Injector
01/03/2019,BG-1358-1_I,0.0,WARA,MW,6,Injector
01/04/2019,BG-1358-1_I,0.0,WARA,MW,6,Injector
01/05/2019,BG-1358-1_I,0.0,WARA,MW,6,Injector
01/06/2019,BG-1358-1_I,0.0,WARA,MW,6,Injector
01/07/2019,BG-1358-1_I,0.0,WARA,MW,6,Injector
01/08/2019,BG-1358-1_I,0.0,WARA,MW,6,Injector
01/09/2019,BG-1358-1_I,0.0,WARA,MW,6,Injector
01/10/2019,BG-1358-1_I,0.0,WARA,MW,6,Injector
01/11/2019,BG-1358-1_I,246.6247,WARA,MW,6,Injector
01/12/2019,BG-1358-1_I,748.6842999999999,WARA,MW,6,Injector
01/01/2020,BG-1358-1_I,705.4046999999998,WARA,MW,6,Injector
01/02/2020,BG-1358-1_I,396.81425,WARA,MW,6,Injector
01/03/2020,BG-1358-1_I,625.7576499999999,WARA,MW,6,Injector
01/04/2020,BG-1358-1_I,703.9024999999998,WARA,MW,6,Injector
01/05/2020,BG-1358-1_I,789.1827999999998,WARA,MW,6,Injector
01/06/2020,BG-1358-1_I,805.5446,WARA,MW,6,Injector
01/07/2020,BG-1358-1_I,645.2050499999998,WARA,MW,6,Injector
01/08/2020,BG-1358-1_I,217.50435,WARA,MW,6,Injector
01/09/2020,BG-1358-1_I,811.2793499999998,WARA,MW,6,Injector
01/10/2020,BG-1358-1_I,1063.3038499999998,WARA,MW,6,Injector
01/11/2020,BG-1358-1_I,1011.07195,WARA,MW,6,Injector
01/12/2020,BG-1358-1_I,850.1741499999998,WARA,MW,6,Injector
01/01/2021,BG-1358-1_I,996.47625,WARA,MW,6,Injector
01/02/2021,BG-1358-1_I,813.0251499999998,WARA,MW,6,Injector
01/03/2021,BG-1358-1_I,473.1524,WARA,MW,6,Injector
01/04/2021,BG-1358-1_I,0.0,WARA,MW,6,Injector
01/05/2021,BG-1358-1_I,122.1045,WARA,MW,6,Injector
01/06/2021,BG-1358-1_I,494.4877,WARA,MW,6,Injector
01/07/2021,BG-1358-1_I,3177.5996,WARA,MW,6,Injector
01/08/2021,BG-1358-1_I,3654.0609,WARA,MW,6,Injector
01/09/2021,BG-1358-1_I,2891.2274999999995,WARA,MW,6,Injector
01/10/2021,BG-1358-1_I,5247.428199999999,WARA,MW,6,Injector
01/11/2021,BG-1358-1_I,6367.714149999999,WARA,MW,6,Injector
01/12/2021,BG-1358-1_I,3088.14765,WARA,MW,6,Injector
01/01/2022,BG-1358-1_I,3089.9848,WARA,MW,6,Injector
01/02/2022,BG-1358-1_I,3936.0888,WARA,MW,6,Injector
01/03/2022,BG-1358-1_I,4711.70105,WARA,MW,6,Injector
01/04/2022,BG-1358-1_I,2125.7348,WARA,MW,6,Injector
01/05/2022,BG-1358-1_I,2476.5594,WARA,MW,6,Injector
01/06/2022,BG-1358-1_I,2400.6779999999994,WARA,MW,6,Injector
01/07/2022,BG-1358-1_I,0.0,WARA,MW,6,Injector
01/08/2022,BG-1358-1_I,0.0,WARA,MW,6,Injector
01/09/2022,BG-1358-1_I,164.5112,WARA,MW,6,Injector
01/10/2022,BG-1358-1_I,2867.50695,WARA,MW,6,Injector
01/11/2022,BG-1358-1_I,2104.22695,WARA,MW,6,Injector
01/12/2022,BG-1358-1_I,2378.17545,WARA,MW,6,Injector
01/01/2023,BG-1358-1_I,2972.0012,WARA,MW,6,Injector
01/02/2023,BG-1358-1_I,3393.50025,WARA,MW,6,Injector
01/03/2023,BG-1358-1_I,3292.4773,WARA,MW,6,Injector
01/04/2023,BG-1358-1_I,881.2635999999999,WARA,MW,6,Injector
01/05/2023,BG-1358-1_I,4763.719799999999,WARA,MW,6,Injector
01/06/2023,BG-1358-1_I,4670.45145,WARA,MW,6,Injector
01/07/2023,BG-1358-1_I,2702.8942499999994,WARA,MW,6,Injector
01/08/2023,BG-1358-1_I,2482.2636999999995,WARA,MW,6,Injector
01/09/2023,BG-1358-1_I,2036.05955,WARA,MW,6,Injector
01/10/2023,BG-1358-1_I,963.9455,WARA,MW,6,Injector
01/11/2023,BG-1358-1_I,1820.7882,WARA,MW,6,Injector
01/12/2023,BG-1358-1_I,2039.3177,WARA,MW,6,Injector
01/01/2024,BG-1358-1_I,2029.797,WARA,MW,6,Injector
01/02/2024,BG-1358-1_I,2047.54935,WARA,MW,6,Injector
01/03/2024,BG-1358-1_I,1942.6897,WARA,MW,6,Injector
01/04/2024,BG-1358-1_I,2067.2099,WARA,MW,6,Injector
01/05/2024,BG-1358-1_I,2053.3044,WARA,MW,6,Injector
01/06/2024,BG-1358-1_I,2141.35565,WARA,MW,6,Injector
01/07/2024,BG-1358-1_I,2055.781,WARA,MW,6,Injector
01/08/2024,BG-1358-1_I,1888.13345,WARA,MW,6,Injector
01/09/2024,BG-1358-1_I,1882.00285,WARA,MW,6,Injector
01/10/2024,BG-1358-1_I,1843.08775,WARA,MW,6,Injector
01/12/2018,BG-1360-1_I,0.0,WARA,LW,6,Injector
01/01/2019,BG-1360-1_I,0.0,WARA,LW,6,Injector
01/02/2019,BG-1360-1_I,0.0,WARA,LW,6,Injector
01/03/2019,BG-1360-1_I,0.0,WARA,LW,6,Injector
01/04/2019,BG-1360-1_I,0.0,WARA,LW,6,Injector
01/05/2019,BG-1360-1_I,0.0,WARA,LW,6,Injector
01/06/2019,BG-1360-1_I,0.0,WARA,LW,6,Injector
01/07/2019,BG-1360-1_I,0.0,WARA,LW,6,Injector
01/08/2019,BG-1360-1_I,0.0,WARA,LW,6,Injector
01/09/2019,BG-1360-1_I,0.0,WARA,LW,6,Injector
01/10/2019,BG-1360-1_I,0.0,WARA,LW,6,Injector
01/11/2019,BG-1360-1_I,43.848,WARA,LW,6,Injector
01/12/2019,BG-1360-1_I,113.79165,WARA,LW,6,Injector
01/01/2020,BG-1360-1_I,0.0,WARA,LW,6,Injector
01/02/2020,BG-1360-1_I,170.53014999999996,WARA,LW,6,Injector
01/03/2020,BG-1360-1_I,321.7347,WARA,LW,6,Injector
01/04/2020,BG-1360-1_I,328.4743,WARA,LW,6,Injector
01/05/2020,BG-1360-1_I,408.55779999999993,WARA,LW,6,Injector
01/06/2020,BG-1360-1_I,301.14035,WARA,LW,6,Injector
01/07/2020,BG-1360-1_I,201.36585,WARA,LW,6,Injector
01/08/2020,BG-1360-1_I,216.4183,WARA,LW,6,Injector
01/09/2020,BG-1360-1_I,291.23395,WARA,LW,6,Injector
01/10/2020,BG-1360-1_I,395.53535,WARA,LW,6,Injector
01/11/2020,BG-1360-1_I,382.64485,WARA,LW,6,Injector
01/12/2020,BG-1360-1_I,397.07815,WARA,LW,6,Injector
01/01/2021,BG-1360-1_I,382.88845,WARA,LW,6,Injector
01/02/2021,BG-1360-1_I,332.17905,WARA,LW,6,Injector
01/03/2021,BG-1360-1_I,235.1552,WARA,LW,6,Injector
01/04/2021,BG-1360-1_I,0.0,WARA,LW,6,Injector
01/05/2021,BG-1360-1_I,61.09284999999999,WARA,LW,6,Injector
01/06/2021,BG-1360-1_I,237.49985,WARA,LW,6,Injector
01/07/2021,BG-1360-1_I,364.4865,WARA,LW,6,Injector
01/08/2021,BG-1360-1_I,321.2881,WARA,LW,6,Injector
01/09/2021,BG-1360-1_I,332.514,WARA,LW,6,Injector
01/10/2021,BG-1360-1_I,340.86745,WARA,LW,6,Injector
01/11/2021,BG-1360-1_I,424.1583499999999,WARA,LW,6,Injector
01/12/2021,BG-1360-1_I,382.2287,WARA,LW,6,Injector
01/01/2022,BG-1360-1_I,376.27064999999993,WARA,LW,6,Injector
01/02/2022,BG-1360-1_I,313.92935,WARA,LW,6,Injector
01/03/2022,BG-1360-1_I,187.07465,WARA,LW,6,Injector
01/04/2022,BG-1360-1_I,0.0,WARA,LW,6,Injector
01/05/2022,BG-1360-1_I,174.91495,WARA,LW,6,Injector
