DATE,NAME,LIQUID_VOLUME,SECTOR,ZONE,SUBZONE,WELL_TYPE,GAS_VOLUME,WATER_VOLUME,OIL_VOLUME,NOPRESSURE
04/11/2022,P2,1787.256989,1,WARA,WARA1,Producer,86.3565979,1460.148682,327.1083069,400
05/11/2022,P2,1794.324921,1,WARA,WARA1,Producer,86.63443756,1466.164185,328.1607361,400
06/11/2022,P2,1798.896606,1,WARA,WARA1,Producer,86.79235077,1470.137695,328.7589111,400
07/11/2022,P2,1801.950806,1,WARA,WARA1,Producer,86.87714386,1472.870728,329.0800781,400
08/11/2022,P2,1804.050903,1,WARA,WARA1,Producer,86.91532898,1474.826172,329.2247314,400
09/11/2022,P2,1805.533508,1,WARA,WARA1,Producer,86.92349243,1476.277832,329.2556763,400
10/11/2022,P2,1806.601074,1,WARA,WARA1,Producer,86.91133118,1477.391479,329.2095947,400
11/11/2022,P2,1807.38208,1,WARA,WARA1,Producer,86.88504028,1478.272095,329.1099854,400
12/11/2022,P2,1807.963013,1,WARA,WARA1,Producer,86.84874725,1478.990479,328.9725342,400
13/11/2022,P2,1808.399689,1,WARA,WARA1,Producer,86.80518341,1479.592163,328.8075256,400
14/11/2022,P2,1808.731506,1,WARA,WARA1,Producer,86.75624847,1480.109375,328.6221313,400
15/11/2022,P2,1808.986084,1,WARA,WARA1,Producer,86.70327759,1480.564575,328.4215088,400
16/11/2022,P2,1809.183685,1,WARA,WARA1,Producer,86.64726257,1480.974365,328.2093201,400
17/11/2022,P2,1809.337799,1,WARA,WARA1,Producer,86.58888245,1481.349609,327.9881897,400
18/11/2022,P2,1809.459656,1,WARA,WARA1,Producer,86.52869415,1481.699463,327.7601929,400
19/11/2022,P2,1809.557251,1,WARA,WARA1,Producer,86.46708679,1482.030396,327.5268555,400
20/11/2022,P2,1809.636383,1,WARA,WARA1,Producer,86.40438843,1482.347046,327.2893372,400
21/11/2022,P2,1809.701447,1,WARA,WARA1,Producer,86.34080505,1482.652954,327.0484924,400
22/11/2022,P2,1809.756104,1,WARA,WARA1,Producer,86.27653503,1482.95105,326.8050537,400
23/11/2022,P2,1809.802795,1,WARA,WARA1,Producer,86.21170807,1483.243286,326.5595093,400
24/11/2022,P2,1809.843262,1,WARA,WARA1,Producer,86.1464386,1483.531006,326.3122559,400
25/11/2022,P2,1809.879181,1,WARA,WARA1,Producer,86.08079529,1483.815552,326.0636292,400
26/11/2022,P2,1809.911499,1,WARA,WARA1,Producer,86.01485443,1484.097656,325.8138428,400
27/11/2022,P2,1809.941284,1,WARA,WARA1,Producer,85.9486618,1484.378174,325.5631104,400
28/11/2022,P2,1809.968933,1,WARA,WARA1,Producer,85.88226318,1484.657349,325.3115845,400
29/11/2022,P2,1809.995056,1,WARA,WARA1,Producer,85.81568146,1484.935669,325.0593872,400
30/11/2022,P2,1810.02002,1,WARA,WARA1,Producer,85.74894714,1485.213379,324.8066406,400
01/12/2022,P2,1810.044098,1,WARA,WARA1,Producer,85.68209076,1485.490723,324.5533752,400
02/12/2022,P2,1810.067627,1,WARA,WARA1,Producer,85.6151123,1485.767944,324.2996826,400
03/12/2022,P2,1823.748962,1,WARA,WARA1,Producer,86.1866684,1497.284302,326.4646606,400
04/12/2022,P2,1834.171967,1,WARA,WARA1,Producer,86.60253143,1506.13208,328.0398865,400
05/12/2022,P2,1841.151245,1,WARA,WARA1,Producer,86.85568237,1512.152466,328.9987793,400
06/12/2022,P2,1845.860352,1,WARA,WARA1,Producer,87.00198364,1516.307373,329.5529785,400
07/12/2022,P2,1849.117584,1,WARA,WARA1,Producer,87.08010864,1519.268677,329.8489075,400
08/12/2022,P2,1851.424988,1,WARA,WARA1,Producer,87.1137619,1521.448608,329.9763794,400
09/12/2022,P2,1853.089935,1,WARA,WARA1,Producer,87.11683655,1523.101929,329.9880066,400
10/12/2022,P2,1854.317291,1,WARA,WARA1,Producer,87.09951019,1524.394897,329.9223938,400
11/12/2022,P2,1855.232544,1,WARA,WARA1,Producer,87.06763458,1525.430908,329.8016357,400
12/12/2022,P2,1855.919128,1,WARA,WARA1,Producer,87.02514648,1526.278442,329.640686,400
13/12/2022,P2,1856.438995,1,WARA,WARA1,Producer,86.97492981,1526.988525,329.45047,400
14/12/2022,P2,1856.835876,1,WARA,WARA1,Producer,86.91902161,1527.597168,329.2387085,400
15/12/2022,P2,1857.141144,1,WARA,WARA1,Producer,86.85887146,1528.130249,329.0108948,400
16/12/2022,P2,1857.377625,1,WARA,WARA1,Producer,86.79556274,1528.606567,328.7710571,400
17/12/2022,P2,1857.5625,1,WARA,WARA1,Producer,86.72983551,1529.040405,328.5220947,400
18/12/2022,P2,1857.708405,1,WARA,WARA1,Producer,86.66229248,1529.442139,328.2662659,400
19/12/2022,P2,1857.82489,1,WARA,WARA1,Producer,86.59336853,1529.819702,328.005188,400
20/12/2022,P2,1857.919128,1,WARA,WARA1,Producer,86.52339935,1530.178955,327.7401733,400
21/12/2022,P2,1857.996582,1,WARA,WARA1,Producer,86.45265198,1530.524414,327.472168,400
22/12/2022,P2,1858.060883,1,WARA,WARA1,Producer,86.38129425,1530.859009,327.2018738,400
23/12/2022,P2,1858.115417,1,WARA,WARA1,Producer,86.30948639,1531.185547,326.9298706,400
24/12/2022,P2,1858.162323,1,WARA,WARA1,Producer,86.23733521,1531.505737,326.6565857,400
25/12/2022,P2,1858.203613,1,WARA,WARA1,Producer,86.16493225,1531.821289,326.3823242,400
26/12/2022,P2,1858.24057,1,WARA,WARA1,Producer,86.09234619,1532.133179,326.1073914,400
27/12/2022,P2,1858.2742,1,WARA,WARA1,Producer,86.01963043,1532.442261,325.8319397,400
28/12/2022,P2,1858.305267,1,WARA,WARA1,Producer,85.94681549,1532.749146,325.5561218,400
29/12/2022,P2,1858.334412,1,WARA,WARA1,Producer,85.87393951,1533.054321,325.2800903,400
30/12/2022,P2,1858.36203,1,WARA,WARA1,Producer,85.80102539,1533.358154,325.0038757,400
31/12/2022,P2,1858.388611,1,WARA,WARA1,Producer,85.72808838,1533.661011,324.7276001,400
01/01/2023,P2,1858.414337,1,WARA,WARA1,Producer,85.65514374,1533.963013,324.4513245,400
02/01/2023,P2,1839.377106,1,WARA,WARA1,Producer,84.72911835,1518.433472,320.943634,400
03/01/2023,P2,1823.768951,1,WARA,WARA1,Producer,83.97143555,1505.695313,318.0736389,400
04/01/2023,P2,1812.940704,1,WARA,WARA1,Producer,83.43728638,1496.890381,316.0503235,400
05/01/2023,P2,1805.546417,1,WARA,WARA1,Producer,83.06168365,1490.918823,314.627594,400
06/01/2023,P2,1800.420258,1,WARA,WARA1,Producer,82.78970337,1486.822876,313.5973816,400
07/01/2023,P2,1796.791107,1,WARA,WARA1,Producer,82.58542633,1483.967529,312.8235779,400
08/01/2023,P2,1794.172852,1,WARA,WARA1,Producer,82.42636108,1481.951782,312.2210693,400
09/01/2023,P2,1792.256134,1,WARA,WARA1,Producer,82.29840088,1480.519775,311.7363586,400
10/01/2023,P2,1790.838287,1,WARA,WARA1,Producer,82.19169617,1479.506104,311.3321838,400
11/01/2023,P2,1789.781677,1,WARA,WARA1,Producer,82.10069275,1478.794189,310.9874878,400
12/01/2023,P2,1788.991516,1,WARA,WARA1,Producer,82.02116394,1478.305298,310.6862183,400
13/01/2023,P2,1788.399719,1,WARA,WARA1,Producer,81.95004272,1477.98291,310.4168091,400
14/01/2023,P2,1787.956207,1,WARA,WARA1,Producer,81.88509369,1477.7854,310.1708069,400
15/01/2023,P2,1787.623871,1,WARA,WARA1,Producer,81.82471466,1477.681763,309.9421082,400
16/01/2023,P2,1787.37561,1,WARA,WARA1,Producer,81.7676239,1477.64978,309.7258301,400
17/01/2023,P2,1787.190704,1,WARA,WARA1,Producer,81.71290588,1477.672119,309.5185852,400
18/01/2023,P2,1787.054138,1,WARA,WARA1,Producer,81.65989685,1477.736328,309.3178101,400
19/01/2023,P2,1786.953918,1,WARA,WARA1,Producer,81.60808563,1477.832397,309.121521,400
20/01/2023,P2,1786.881592,1,WARA,WARA1,Producer,81.55708313,1477.953247,308.9283447,400
21/01/2023,P2,1786.830261,1,WARA,WARA1,Producer,81.50662994,1478.093018,308.7372437,400
22/01/2023,P2,1786.795044,1,WARA,WARA1,Producer,81.45650482,1478.247681,308.5473633,400
23/01/2023,P2,1786.772095,1,WARA,WARA1,Producer,81.40655518,1478.41394,308.3581543,400
24/01/2023,P2,1786.758423,1,WARA,WARA1,Producer,81.35666656,1478.589233,308.1691895,400
25/01/2023,P2,1786.75174,1,WARA,WARA1,Producer,81.30675507,1478.771606,307.9801331,400
26/01/2023,P2,1786.75058,1,WARA,WARA1,Producer,81.25675201,1478.959839,307.790741,400
27/01/2023,P2,1786.753571,1,WARA,WARA1,Producer,81.20662689,1479.15271,307.6008606,400
28/01/2023,P2,1786.759644,1,WARA,WARA1,Producer,81.15634155,1479.349243,307.4104004,400
29/01/2023,P2,1786.768188,1,WARA,WARA1,Producer,81.10588074,1479.54895,307.2192383,400
30/01/2023,P2,1786.778564,1,WARA,WARA1,Producer,81.05522156,1479.751221,307.0273438,400
31/01/2023,P2,1786.790405,1,WARA,WARA1,Producer,81.00436401,1479.955688,306.8347168,400
01/02/2023,P2,1786.803375,1,WARA,WARA1,Producer,80.95329285,1480.162109,306.6412659,400
02/02/2023,P2,1771.059784,1,WARA,WARA1,Producer,80.20610809,1467.248779,303.8110046,400
03/02/2023,P2,1762.167664,1,WARA,WARA1,Producer,79.77419281,1459.992676,302.1749878,400
04/02/2023,P2,1758.685516,1,WARA,WARA1,Producer,79.58809662,1457.215454,301.4700623,400
05/02/2023,P2,1757.972748,1,WARA,WARA1,Producer,79.5269928,1456.734131,301.2386169,400
06/02/2023,P2,1758.476532,1,WARA,WARA1,Producer,79.52019501,1457.263672,301.2128601,400
07/02/2023,P2,1759.411713,1,WARA,WARA1,Producer,79.53205872,1458.153931,301.257782,400
08/02/2023,P2,1760.412567,1,WARA,WARA1,Producer,79.54603577,1459.101807,301.3107605,400
09/02/2023,P2,1761.325592,1,WARA,WARA1,Producer,79.55527496,1459.979858,301.3457336,400
10/02/2023,P2,1762.099609,1,WARA,WARA1,Producer,79.55690765,1460.747681,301.3519287,400
11/02/2023,P2,1762.730255,1,WARA,WARA1,Producer,79.55150604,1461.398804,301.3314514,400
12/02/2023,P2,1763.232727,1,WARA,WARA1,Producer,79.53974915,1461.945801,301.2869263,400
13/02/2023,P2,1763.628052,1,WARA,WARA1,Producer,79.52258301,1462.406128,301.2219238,400
14/02/2023,P2,1763.937317,1,WARA,WARA1,Producer,79.50098419,1462.797241,301.1400757,400
15/02/2023,P2,1764.178009,1,WARA,WARA1,Producer,79.47570801,1463.133667,301.044342,400
16/02/2023,P2,1764.365417,1,WARA,WARA1,Producer,79.44745636,1463.428101,300.9373169,400
17/02/2023,P2,1764.511719,1,WARA,WARA1,Producer,79.41679382,1463.690552,300.821167,400
18/02/2023,P2,1764.626312,1,WARA,WARA1,Producer,79.38417053,1463.928711,300.6976013,400
19/02/2023,P2,1764.716614,1,WARA,WARA1,Producer,79.34992981,1464.148682,300.5679321,400
20/02/2023,P2,1764.788452,1,WARA,WARA1,Producer,79.3143692,1464.355225,300.4332275,400
21/02/2023,P2,1764.846222,1,WARA,WARA1,Producer,79.27770233,1464.55188,300.294342,400
22/02/2023,P2,1764.893372,1,WARA,WARA1,Producer,79.24010468,1464.741455,300.1519165,400
23/02/2023,P2,1764.932343,1,WARA,WARA1,Producer,79.2016983,1464.925903,300.0064392,400
24/02/2023,P2,1764.965149,1,WARA,WARA1,Producer,79.16259766,1465.106812,299.8583374,400
25/02/2023,P2,1764.993317,1,WARA,WARA1,Producer,79.12289429,1465.2854,299.7079163,400
26/02/2023,P2,1765.018066,1,WARA,WARA1,Producer,79.08263397,1465.462646,299.5554199,400
27/02/2023,P2,1765.040131,1,WARA,WARA1,Producer,79.04188538,1465.639038,299.4010925,400
28/02/2023,P2,1765.060089,1,WARA,WARA1,Producer,79.00068665,1465.815063,299.2450256,400
01/03/2023,P2,1765.078735,1,WARA,WARA1,Producer,78.95907593,1465.991333,299.0874023,400
02/03/2023,P2,1765.096161,1,WARA,WARA1,Producer,78.91707611,1466.167847,298.9283142,400
03/03/2023,P2,1765.112701,1,WARA,WARA1,Producer,78.87471771,1466.344849,298.7678528,400
04/03/2023,P2,1785.678497,1,WARA,WARA1,Producer,79.72523499,1483.688965,301.9895325,400
05/03/2023,P2,1802.619232,1,WARA,WARA1,Producer,80.40413666,1498.058105,304.5611267,400
06/03/2023,P2,1814.898956,1,WARA,WARA1,Producer,80.87201691,1508.565552,306.3334045,400
07/03/2023,P2,1823.783325,1,WARA,WARA1,Producer,81.18815613,1516.252441,307.5308838,400
08/03/2023,P2,1830.292084,1,WARA,WARA1,Producer,81.39913177,1521.962036,308.3300476,400
09/03/2023,P2,1835.116577,1,WARA,WARA1,Producer,81.53613281,1526.267578,308.848999,400
10/03/2023,P2,1838.723785,1,WARA,WARA1,Producer,81.62003326,1529.557007,309.1667786,400
11/03/2023,P2,1841.437378,1,WARA,WARA1,Producer,81.66516876,1532.099609,309.3377686,400
12/03/2023,P2,1843.486694,1,WARA,WARA1,Producer,81.68170166,1534.086304,309.4003906,400
13/03/2023,P2,1845.039581,1,WARA,WARA1,Producer,81.67694092,1535.657227,309.3823547,400
14/03/2023,P2,1846.219177,1,WARA,WARA1,Producer,81.65584564,1536.916748,309.3024292,400
15/03/2023,P2,1847.116241,1,WARA,WARA1,Producer,81.62289429,1537.938599,309.1776428,400
16/03/2023,P2,1847.799805,1,WARA,WARA1,Producer,81.58109283,1538.780518,309.0192871,400
17/03/2023,P2,1848.322723,1,WARA,WARA1,Producer,81.53271484,1539.486694,308.8360291,400
18/03/2023,P2,1848.724243,1,WARA,WARA1,Producer,81.47941589,1540.090088,308.6341553,400
19/03/2023,P2,1849.033844,1,WARA,WARA1,Producer,81.42245483,1540.615479,308.4183655,400
20/03/2023,P2,1849.273895,1,WARA,WARA1,Producer,81.36274719,1541.081665,308.1922302,400
21/03/2023,P2,1849.461243,1,WARA,WARA1,Producer,81.30102539,1541.502808,307.9584351,400
22/03/2023,P2,1849.608856,1,WARA,WARA1,Producer,81.23780823,1541.889893,307.7189636,400
23/03/2023,P2,1849.725952,1,WARA,WARA1,Producer,81.1734848,1542.25061,307.4753418,400
24/03/2023,P2,1849.819855,1,WARA,WARA1,Producer,81.10836792,1542.591187,307.2286682,400
25/03/2023,P2,1849.896393,1,WARA,WARA1,Producer,81.04269409,1542.916504,306.9798889,400
26/03/2023,P2,1849.959503,1,WARA,WARA1,Producer,80.97662354,1543.229858,306.7296448,400
27/03/2023,P2,1850.012482,1,WARA,WARA1,Producer,80.91030121,1543.534058,306.4784241,400
28/03/2023,P2,1850.057892,1,WARA,WARA1,Producer,80.84381866,1543.831299,306.226593,400
29/03/2023,P2,1850.097351,1,WARA,WARA1,Producer,80.7772522,1544.122925,305.9744263,400
30/03/2023,P2,1850.132446,1,WARA,WARA1,Producer,80.71065521,1544.410278,305.722168,400
31/03/2023,P2,1850.164154,1,WARA,WARA1,Producer,80.64406586,1544.694214,305.4699402,400
01/04/2023,P2,1850.193451,1,WARA,WARA1,Producer,80.57751465,1544.975586,305.217865,400
02/04/2023,P2,1850.220642,1,WARA,WARA1,Producer,80.51102448,1545.254639,304.9660034,400
03/04/2023,P2,1850.246307,1,WARA,WARA1,Producer,80.4446106,1545.53186,304.714447,400
04/04/2023,P2,1866.115936,1,WARA,WARA1,Producer,81.05762482,1559.079468,307.0364685,400
05/04/2023,P2,1876.134735,1,WARA,WARA1,Producer,81.41669464,1567.738159,308.3965759,400
06/04/2023,P2,1881.577972,1,WARA,WARA1,Producer,81.57904816,1572.566406,309.0115662,400
07/04/2023,P2,1884.545197,1,WARA,WARA1,Producer,81.63552856,1575.319702,309.2254944,400
08/04/2023,P2,1886.206055,1,WARA,WARA1,Producer,81.63632965,1576.977539,309.2285156,400
09/04/2023,P2,1887.165771,1,WARA,WARA1,Producer,81.60732269,1578.047119,309.1186523,400
10/04/2023,P2,1887.736633,1,WARA,WARA1,Producer,81.56142426,1578.79187,308.9447632,400
11/04/2023,P2,1888.092438,1,WARA,WARA1,Producer,81.50656128,1579.355469,308.736969,400
12/04/2023,P2,1888.323853,1,WARA,WARA1,Producer,81.4464798,1579.814453,308.5093994,400
13/04/2023,P2,1888.481018,1,WARA,WARA1,Producer,81.38327026,1580.21106,308.2699585,400
14/04/2023,P2,1888.592957,1,WARA,WARA1,Producer,81.31814575,1580.569702,308.0232544,400
15/04/2023,P2,1888.676361,1,WARA,WARA1,Producer,81.25182343,1580.904297,307.7720642,400
16/04/2023,P2,1888.741058,1,WARA,WARA1,Producer,81.18473053,1581.223145,307.5179138,400
17/04/2023,P2,1888.793274,1,WARA,WARA1,Producer,81.11714172,1581.531372,307.2619019,400
18/04/2023,P2,1888.836975,1,WARA,WARA1,Producer,81.04924011,1581.832275,307.0046997,400
19/04/2023,P2,1888.874817,1,WARA,WARA1,Producer,80.98114777,1582.128052,306.7467651,400
20/04/2023,P2,1888.908417,1,WARA,WARA1,Producer,80.91292572,1582.420044,306.4883728,400
21/04/2023,P2,1888.938843,1,WARA,WARA1,Producer,80.84465027,1582.709106,306.2297363,400
22/04/2023,P2,1888.967224,1,WARA,WARA1,Producer,80.7763443,1582.996216,305.9710083,400
23/04/2023,P2,1888.993774,1,WARA,WARA1,Producer,80.70803833,1583.281494,305.7122803,400
24/04/2023,P2,1889.019165,1,WARA,WARA1,Producer,80.63975525,1583.565552,305.4536133,400
25/04/2023,P2,1889.04361,1,WARA,WARA1,Producer,80.57150269,1583.848511,305.1950989,400
26/04/2023,P2,1889.067383,1,WARA,WARA1,Producer,80.50330353,1584.130615,304.9367676,400
27/04/2023,P2,1889.090607,1,WARA,WARA1,Producer,80.43515778,1584.411987,304.6786194,400
28/04/2023,P2,1889.113342,1,WARA,WARA1,Producer,80.36706543,1584.692627,304.4207153,400
29/04/2023,P2,1889.135834,1,WARA,WARA1,Producer,80.29904175,1584.972778,304.1630554,400
30/04/2023,P2,1889.158051,1,WARA,WARA1,Producer,80.23108673,1585.252441,303.9056091,400
01/05/2023,P2,1889.180084,1,WARA,WARA1,Producer,80.16319275,1585.531616,303.648468,400
02/05/2023,P2,1889.201996,1,WARA,WARA1,Producer,80.09537506,1585.810425,303.391571,400
03/05/2023,P2,1889.223816,1,WARA,WARA1,Producer,80.02762604,1586.088867,303.1349487,400
04/05/2023,P2,1882.279572,1,WARA,WARA1,Producer,79.66239166,1580.528076,301.7514954,400
05/05/2023,P2,1880.783203,1,WARA,WARA1,Producer,79.52336121,1579.55835,301.2248535,400
06/05/2023,P2,1882.317627,1,WARA,WARA1,Producer,79.50982666,1581.144043,301.173584,400
07/05/2023,P2,1884.874634,1,WARA,WARA1,Producer,79.53840637,1583.592773,301.2818604,400
08/05/2023,P2,1887.528717,1,WARA,WARA1,Producer,79.57093811,1586.123657,301.4050598,400
09/05/2023,P2,1889.914124,1,WARA,WARA1,Producer,79.59243774,1588.427612,301.4865112,400
10/05/2023,P2,1891.920166,1,WARA,WARA1,Producer,79.59848022,1590.410767,301.5093994,400
11/05/2023,P2,1893.546967,1,WARA,WARA1,Producer,79.5891571,1592.072876,301.4740906,400
12/05/2023,P2,1894.838806,1,WARA,WARA1,Producer,79.56629944,1593.451294,301.3875122,400
13/05/2023,P2,1895.847443,1,WARA,WARA1,Producer,79.53171539,1594.590942,301.2565002,400
14/05/2023,P2,1896.633118,1,WARA,WARA1,Producer,79.48834991,1595.540894,301.0922241,400
15/05/2023,P2,1897.242584,1,WARA,WARA1,Producer,79.43813324,1596.340576,300.9020081,400
16/05/2023,P2,1897.713501,1,WARA,WARA1,Producer,79.38256836,1597.021973,300.6915283,400
17/05/2023,P2,1898.077332,1,WARA,WARA1,Producer,79.32292175,1597.611694,300.4656372,400
18/05/2023,P2,1898.359406,1,WARA,WARA1,Producer,79.26020813,1598.131348,300.2280579,400
19/05/2023,P2,1898.578979,1,WARA,WARA1,Producer,79.19519806,1598.597168,299.9818115,400
20/05/2023,P2,1898.750854,1,WARA,WARA1,Producer,79.12846375,1599.021851,299.7290039,400
21/05/2023,P2,1898.886658,1,WARA,WARA1,Producer,79.06047058,1599.415161,299.4714966,400
22/05/2023,P2,1898.994965,1,WARA,WARA1,Producer,78.99158478,1599.784424,299.2105408,400
23/05/2023,P2,1899.08255,1,WARA,WARA1,Producer,78.92205811,1600.135376,298.9471741,400
24/05/2023,P2,1899.154419,1,WARA,WARA1,Producer,78.8520813,1600.47229,298.6821289,400
25/05/2023,P2,1899.214142,1,WARA,WARA1,Producer,78.78180695,1600.798218,298.4159241,400
26/05/2023,P2,1899.264923,1,WARA,WARA1,Producer,78.71135712,1601.115845,298.1490784,400
27/05/2023,P2,1899.30896,1,WARA,WARA1,Producer,78.64080811,1601.427124,297.8818359,400
28/05/2023,P2,1899.347656,1,WARA,WARA1,Producer,78.57022858,1601.733154,297.614502,400
29/05/2023,P2,1899.382477,1,WARA,WARA1,Producer,78.49965668,1602.035278,297.3471985,400
30/05/2023,P2,1899.414307,1,WARA,WARA1,Producer,78.42913818,1602.334229,297.0800781,400
31/05/2023,P2,1899.443817,1,WARA,WARA1,Producer,78.35868835,1602.630615,296.8132019,400
01/06/2023,P2,1899.471466,1,WARA,WARA1,Producer,78.28832245,1602.924805,296.5466614,400
02/06/2023,P2,1899.497955,1,WARA,WARA1,Producer,78.21806335,1603.217407,296.2805481,400
03/06/2023,P2,1920.081787,1,WARA,WARA1,Producer,78.99430084,1620.860962,299.2208252,400
04/06/2023,P2,1934.725983,1,WARA,WARA1,Producer,79.53087616,1633.472656,301.2533264,400
05/06/2023,P2,1944.467865,1,WARA,WARA1,Producer,79.86946869,1641.932007,302.5358582,400
06/06/2023,P2,1951.224274,1,WARA,WARA1,Producer,80.08733368,1647.863159,303.3611145,400
07/06/2023,P2,1956.057129,1,WARA,WARA1,Producer,80.22705841,1652.166748,303.8903809,400
08/06/2023,P2,1959.577026,1,WARA,WARA1,Producer,80.31310272,1655.360718,304.2163086,400
09/06/2023,P2,1962.169495,1,WARA,WARA1,Producer,80.36103821,1657.771606,304.3978882,400
10/06/2023,P2,1964.093719,1,WARA,WARA1,Producer,80.38128662,1659.619141,304.4745789,400
11/06/2023,P2,1965.528534,1,WARA,WARA1,Producer,80.38064575,1661.056396,304.4721375,400
12/06/2023,P2,1966.606049,1,WARA,WARA1,Producer,80.36515045,1662.192627,304.4134216,400
13/06/2023,P2,1967.417297,1,WARA,WARA1,Producer,80.33851624,1663.104736,304.312561,400
14/06/2023,P2,1968.030273,1,WARA,WARA1,Producer,80.30353546,1663.85022,304.1800537,400
15/06/2023,P2,1968.495483,1,WARA,WARA1,Producer,80.26225281,1664.471802,304.0236816,400
16/06/2023,P2,1968.85083,1,WARA,WARA1,Producer,80.21619415,1665.001587,303.8492432,400
17/06/2023,P2,1969.123352,1,WARA,WARA1,Producer,80.16648865,1665.462402,303.6609497,400
18/06/2023,P2,1969.333771,1,WARA,WARA1,Producer,80.11398315,1665.871704,303.4620667,400
19/06/2023,P2,1969.497406,1,WARA,WARA1,Producer,80.05931091,1666.242432,303.2549744,400
20/06/2023,P2,1969.625763,1,WARA,WARA1,Producer,80.00296783,1666.584229,303.0415344,400
21/06/2023,P2,1969.727448,1,WARA,WARA1,Producer,79.9453125,1666.904297,302.8231506,400
22/06/2023,P2,1969.809143,1,WARA,WARA1,Producer,79.88663483,1667.208252,302.6008911,400
23/06/2023,P2,1969.875671,1,WARA,WARA1,Producer,79.82714844,1667.500122,302.3755493,400
24/06/2023,P2,1969.930725,1,WARA,WARA1,Producer,79.76701355,1667.782959,302.1477661,400
25/06/2023,P2,1969.977234,1,WARA,WARA1,Producer,79.70635986,1668.059204,301.9180298,400
26/06/2023,P2,1970.017151,1,WARA,WARA1,Producer,79.64528656,1668.330444,301.6867065,400
27/06/2023,P2,1970.052216,1,WARA,WARA1,Producer,79.58386993,1668.598145,301.454071,400
28/06/2023,P2,1970.083496,1,WARA,WARA1,Producer,79.52217102,1668.863159,301.2203369,400
29/06/2023,P2,1970.111938,1,WARA,WARA1,Producer,79.46022797,1669.126221,300.9857178,400
30/06/2023,P2,1970.138367,1,WARA,WARA1,Producer,79.39807892,1669.388062,300.7503052,400
01/07/2023,P2,1970.163177,1,WARA,WARA1,Producer,79.33576202,1669.648926,300.5142517,400
02/07/2023,P2,1970.18689,1,WARA,WARA1,Producer,79.27328491,1669.909302,300.2775879,400
03/07/2023,P2,1970.209625,1,WARA,WARA1,Producer,79.21067047,1670.169189,300.0404358,400
04/07/2023,P2,1978.645966,1,WARA,WARA1,Producer,79.50817108,1677.478638,301.1673279,400
05/07/2023,P2,1984.586121,1,WARA,WARA1,Producer,79.71479797,1682.636108,301.9500122,400
06/07/2023,P2,1987.788879,1,WARA,WARA1,Producer,79.81409454,1685.462769,302.3261108,400
07/07/2023,P2,1989.308716,1,WARA,WARA1,Producer,79.84553528,1686.863525,302.4451904,400
08/07/2023,P2,1989.925415,1,WARA,WARA1,Producer,79.83934021,1687.503662,302.4217529,400
09/07/2023,P2,1990.093719,1,WARA,WARA1,Producer,79.81326294,1687.770752,302.3229675,400
10/07/2023,P2,1990.057312,1,WARA,WARA1,Producer,79.77654266,1687.873413,302.1838989,400
11/07/2023,P2,1989.945068,1,WARA,WARA1,Producer,79.73525238,1687.917603,302.0274658,400
12/07/2023,P2,1989.815918,1,WARA,WARA1,Producer,79.69177246,1687.953125,301.862793,400
13/07/2023,P2,1989.695679,1,WARA,WARA1,Producer,79.64723969,1688.001587,301.6940918,400
14/07/2023,P2,1989.594299,1,WARA,WARA1,Producer,79.6021347,1688.071045,301.5232544,400
15/07/2023,P2,1989.513763,1,WARA,WARA1,Producer,79.55667877,1688.16272,301.3510437,400
16/07/2023,P2,1989.452271,1,WARA,WARA1,Producer,79.51089478,1688.274658,301.1776123,400
17/07/2023,P2,1989.407379,1,WARA,WARA1,Producer,79.46478271,1688.404419,301.0029602,400
18/07/2023,P2,1989.375977,1,WARA,WARA1,Producer,79.41830444,1688.549072,300.8269043,400
19/07/2023,P2,1989.355408,1,WARA,WARA1,Producer,79.37142944,1688.706055,300.649353,400
20/07/2023,P2,1989.343201,1,WARA,WARA1,Producer,79.3241272,1688.873047,300.4701538,400
21/07/2023,P2,1989.337646,1,WARA,WARA1,Producer,79.27637482,1689.04834,300.2893066,400
22/07/2023,P2,1989.337219,1,WARA,WARA1,Producer,79.22817993,1689.230469,300.1067505,400
23/07/2023,P2,1989.340637,1,WARA,WARA1,Producer,79.17952728,1689.418213,299.9224243,400
24/07/2023,P2,1989.34726,1,WARA,WARA1,Producer,79.13041687,1689.61084,299.7364197,400
25/07/2023,P2,1989.356079,1,WARA,WARA1,Producer,79.08086395,1689.807373,299.5487061,400
26/07/2023,P2,1989.366669,1,WARA,WARA1,Producer,79.03086853,1690.007324,299.3593445,400
27/07/2023,P2,1989.378693,1,WARA,WARA1,Producer,78.98045349,1690.210327,299.1683655,400
28/07/2023,P2,1989.391846,1,WARA,WARA1,Producer,78.92962646,1690.416016,298.9758301,400
29/07/2023,P2,1989.405823,1,WARA,WARA1,Producer,78.87839508,1690.624023,298.7817993,400
30/07/2023,P2,1989.420532,1,WARA,WARA1,Producer,78.82678223,1690.834229,298.5863037,400
31/07/2023,P2,1989.435669,1,WARA,WARA1,Producer,78.77480316,1691.046265,298.3894043,400
01/08/2023,P2,1989.451294,1,WARA,WARA1,Producer,78.72246552,1691.260132,298.1911621,400
02/08/2023,P2,1989.467194,1,WARA,WARA1,Producer,78.66978455,1691.475586,297.9916077,400
03/08/2023,P2,1971.570435,1,WARA,WARA1,Producer,77.92575836,1676.397095,295.1733398,400
